square_id,cluster,mean_level
9237,mixed/suburban-2,201.64525
9238,mixed/suburban-2,226.62663
9239,mixed/suburban-2,201.08363
9246,mixed/suburban-2,191.012
9247,mixed/suburban-2,194.43326
9248,mixed/suburban-2,187.99223
9249,mixed/suburban-2,351.52353
9250,mixed/suburban-2,682.25134
9251,mixed/suburban-2,685.9286
9252,mixed/suburban-2,507.49908
9253,mixed/suburban-2,308.94772
9254,mixed/suburban-2,313.97305
9255,mixed/suburban,416.49844
9256,mixed/suburban,479.17474
9257,mixed/suburban,491.05725
9258,mixed/suburban-2,555.5734
9259,mixed/suburban-2,372.149
9260,mixed/suburban-2,260.06967
9261,mixed/suburban-2,317.32544
9262,mixed/suburban-2,303.94946
9263,mixed/suburban-2,280.35056
9264,mixed/suburban-2,279.8695
9265,mixed/suburban-2,319.60437
9266,mixed/suburban-2,457.80167
9267,mixed/suburban-2,1022.98956
9268,mixed/suburban-2,1377.2682
9269,mixed/suburban-2,1115.3267
9270,mixed/suburban-2,767.4016
9271,mixed/suburban-2,571.8395
9272,mixed/suburban,466.34396
9273,mixed/suburban,473.15717
9274,mixed/suburban,463.86987
9275,mixed/suburban,512.40497
9276,business,436.58234
9277,business,366.87073
9278,business-2,316.25385
9279,business-2,380.89908
9280,business,503.29965
9281,business,489.99832
9282,business,351.3027
9283,mixed/suburban,222.63481
9284,mixed/suburban,222.63481
9285,mixed/suburban,317.7899
9286,mixed/suburban,343.206
9287,mixed/suburban,265.06662
9288,mixed/suburban,265.05835
9289,mixed/suburban-2,328.75125
9290,mixed/suburban-2,375.19464
9291,mixed/suburban-2,278.38828
9292,mixed/suburban-2,279.6025
9293,mixed/suburban-2,284.61047
9294,mixed/suburban-2,604.98474
9295,mixed/suburban-2,650.9561
9296,mixed/suburban-2,558.7059
9297,mixed/suburban-2,520.5489
9298,mixed/suburban-2,463.6917
9299,mixed/suburban-2,396.6106
9300,mixed/suburban-2,436.42993
9318,mixed/suburban-2,227.15894
9319,mixed/suburban-2,320.4183
9320,mixed/suburban-2,321.19272
9321,mixed/suburban-2,318.56897
9322,mixed/suburban-2,284.2427
9323,mixed/suburban-2,236.4154
9324,mixed/suburban-2,237.32845
9325,mixed/suburban-2,234.29175
9327,mixed/suburban-2,195.40327
9328,mixed/suburban-2,203.72371
9329,mixed/suburban-2,226.05515
9336,mixed/suburban-2,200.77902
9337,mixed/suburban-2,200.86642
9338,mixed/suburban-2,200.71082
9339,mixed/suburban-2,197.00769
9340,mixed/suburban-2,195.3427
9345,mixed/suburban,216.4961
9348,mixed/suburban-2,195.61433
9349,mixed/suburban-2,195.61424
9350,mixed/suburban-2,408.27142
9351,mixed/suburban-2,496.305
9352,mixed/suburban-2,496.35193
9353,mixed/suburban-2,245.23325
9354,mixed/suburban-2,229.73698
9355,mixed/suburban,271.21225
9356,mixed/suburban,397.77377
9357,mixed/suburban,456.85147
9358,mixed/suburban,452.4895
9359,mixed/suburban,462.7994
9360,mixed/suburban-2,596.46265
9361,mixed/suburban-2,589.21234
9362,mixed/suburban-2,396.85422
9363,mixed/suburban-2,302.8184
9364,mixed/suburban-2,313.4224
9365,mixed/suburban-2,395.4877
9366,mixed/suburban-2,602.3657
9367,mixed/suburban-2,1174.2197
9368,mixed/suburban-2,1698.1178
9369,mixed/suburban-2,1216.1206
9370,mixed/suburban-2,997.60315
9371,mixed/suburban-2,569.1437
9372,mixed/suburban-2,408.85275
9373,business,286.65723
9374,business,246.76265
9375,business,424.33536
9376,business,515.45026
9377,business-2,585.06213
9378,business-2,330.42297
9379,business-2,307.52365
9380,business,476.56476
9381,business,485.7072
9382,mixed/suburban,366.13055
9383,mixed/suburban,223.98366
9384,mixed/suburban,222.90654
9385,mixed/suburban,410.949
9386,mixed/suburban,439.1461
9387,mixed/suburban,373.72733
9388,mixed/suburban,265.2919
9389,mixed/suburban,284.93314
9390,mixed/suburban,278.38507
9391,mixed/suburban,263.72302
9392,mixed/suburban-2,268.1855
9393,mixed/suburban-2,252.11313
9394,mixed/suburban-2,306.9642
9395,mixed/suburban-2,602.01245
9396,mixed/suburban-2,610.3035
9397,mixed/suburban-2,590.0662
9398,mixed/suburban-2,527.882
9399,mixed/suburban-2,387.04285
9400,mixed/suburban-2,360.26923
9419,mixed/suburban-2,278.95215
9420,mixed/suburban-2,311.26297
9421,mixed/suburban-2,227.9157
9424,mixed/suburban,199.40233
9428,mixed/suburban,196.80981
9437,mixed/suburban-2,192.28957
9438,mixed/suburban-2,197.54218
9440,mixed/suburban-2,187.57489
9444,mixed/suburban,208.10104
9445,mixed/suburban,204.7049
9447,mixed/suburban-2,195.75214
9448,mixed/suburban-2,196.68388
9449,mixed/suburban-2,196.61963
9450,mixed/suburban-2,412.24277
9451,mixed/suburban-2,497.0791
9452,mixed/suburban-2,496.43192
9453,mixed/suburban-2,354.872
9454,mixed/suburban-2,229.84837
9455,mixed/suburban,291.0739
9456,mixed/suburban,405.39264
9457,mixed/suburban,452.47934
9458,mixed/suburban,452.4895
9459,mixed/suburban-2,490.55164
9460,mixed/suburban-2,616.4975
9461,mixed/suburban-2,615.6457
9462,mixed/suburban-2,576.3324
9463,mixed/suburban-2,369.08926
9464,mixed/suburban-2,308.21945
9465,mixed/suburban-2,319.90866
9466,mixed/suburban-2,649.265
9467,mixed/suburban-2,1014.0084
9468,mixed/suburban-2,1043.3195
9469,mixed/suburban-2,818.25977
9470,mixed/suburban-2,507.48178
9471,mixed/suburban-2,384.16815
9472,mixed/suburban-2,394.17844
9473,business,369.96194
9474,business,504.0358
9475,business,516.6534
9476,business-2,597.42566
9477,business-2,654.95135
9478,business-2,402.2866
9480,business,189.19151
9481,mixed/suburban,431.77124
9482,mixed/suburban,471.66425
9483,mixed/suburban,796.84357
9484,mixed/suburban,880.3181
9485,mixed/suburban,579.1462
9486,mixed/suburban,441.29642
9487,mixed/suburban,361.07568
9488,mixed/suburban,298.71225
9489,mixed/suburban,249.00911
9490,mixed/suburban,258.50204
9491,mixed/suburban,267.34628
9492,mixed/suburban,271.2086
9493,mixed/suburban,267.51035
9494,mixed/suburban,261.8306
9495,mixed/suburban,404.22614
9496,mixed/suburban,520.8553
9497,mixed/suburban-2,575.50867
9498,mixed/suburban-2,432.40146
9499,mixed/suburban-2,246.32259
9500,mixed/suburban-2,238.30716
9543,mixed/suburban,218.21748
9544,mixed/suburban,212.0922
9545,mixed/suburban,212.14714
9546,mixed/suburban,204.95389
9548,mixed/suburban-2,196.44086
9549,mixed/suburban-2,196.70058
9550,mixed/suburban-2,413.41727
9551,mixed/suburban-2,501.08624
9552,mixed/suburban-2,498.44177
9553,mixed/suburban-2,444.34647
9554,mixed/suburban-2,239.06174
9555,mixed/suburban,257.8626
9556,mixed/suburban,391.36633
9557,mixed/suburban,452.46994
9558,mixed/suburban,452.4895
9559,mixed/suburban-2,505.7473
9560,mixed/suburban-2,616.4975
9561,mixed/suburban-2,616.4975
9562,mixed/suburban-2,616.4975
9563,mixed/suburban-2,298.69064
9565,mixed/suburban-2,187.01445
9566,mixed/suburban-2,196.69817
9567,mixed/suburban-2,517.7892
9568,mixed/suburban-2,728.73444
9569,mixed/suburban-2,790.8261
9570,mixed/suburban-2,403.0385
9571,mixed/suburban-2,313.91415
9572,business,293.1124
9573,business,393.66956
9574,business,389.15204
9575,business,330.9027
9576,business-2,444.5608
9577,business-2,593.83484
9578,business,192.4895
9581,mixed/suburban,396.7642
9582,mixed/suburban,510.57083
9583,mixed/suburban,794.4244
9584,mixed/suburban,658.6955
9585,mixed/suburban,525.5799
9586,mixed/suburban,269.79553
9587,mixed/suburban,258.0205
9588,mixed/suburban,283.9032
9589,mixed/suburban,256.5675
9590,mixed/suburban,311.59406
9591,mixed/suburban,303.85687
9592,mixed/suburban,265.84766
9593,mixed/suburban,267.5536
9594,mixed/suburban,295.27747
9595,mixed/suburban,446.58728
9596,mixed/suburban,446.58728
9597,mixed/suburban,424.06006
9598,mixed/suburban,370.49008
9599,mixed/suburban-2,293.77466
9600,mixed/suburban-2,246.49416
9640,mixed/suburban-2,222.57103
9641,mixed/suburban-2,239.12231
9642,mixed/suburban-2,252.63269
9643,mixed/suburban-2,221.94514
9644,mixed/suburban,218.63048
9645,mixed/suburban,221.57428
9646,mixed/suburban,218.75116
9647,mixed/suburban,248.10535
9648,mixed/suburban,223.27478
9649,mixed/suburban,218.66216
9650,mixed/suburban-2,442.42465
9651,mixed/suburban-2,497.0277
9652,mixed/suburban-2,496.91708
9653,mixed/suburban-2,480.23026
9654,mixed/suburban-2,270.88766
9655,mixed/suburban-2,326.15714
9656,mixed/suburban,421.5357
9657,mixed/suburban,440.96396
9658,mixed/suburban,443.85516
9659,mixed/suburban-2,455.0076
9660,mixed/suburban-2,576.909
9661,mixed/suburban-2,616.3669
9662,mixed/suburban-2,611.169
9663,mixed/suburban-2,211.7799
9667,mixed/suburban-2,267.02567
9668,mixed/suburban-2,495.98764
9669,mixed/suburban-2,517.1473
9670,mixed/suburban-2,442.73816
9671,mixed/suburban,383.6203
9672,business,290.14075
9673,business,292.19128
9674,business,253.31679
9675,business,302.06097
9676,business,345.83493
9677,mixed/suburban,490.53192
9678,mixed/suburban,401.86127
9681,mixed/suburban,332.77255
9682,mixed/suburban,436.7773
9683,mixed/suburban-2,302.3661
9684,mixed/suburban-2,299.19925
9685,mixed/suburban,307.9549
9686,mixed/suburban,251.33754
9687,mixed/suburban,257.09836
9688,mixed/suburban,296.63568
9689,mixed/suburban,385.43094
9690,mixed/suburban,471.6119
9691,mixed/suburban,356.31403
9694,business,309.79822
9695,mixed/suburban,446.58728
9696,mixed/suburban,446.50403
9697,mixed/suburban,390.12698
9698,mixed/suburban,370.44858
9699,mixed/suburban,359.2166
9700,mixed/suburban,277.09076
9720,mixed/suburban-2,192.06725
9740,mixed/suburban-2,237.36057
9741,mixed/suburban-2,235.57108
9742,mixed/suburban-2,239.11996
9743,mixed/suburban-2,238.3889
9744,mixed/suburban-2,247.83516
9745,mixed/suburban,268.17535
9746,mixed/suburban,355.75504
9747,mixed/suburban,365.02798
9748,mixed/suburban,375.5307
9749,mixed/suburban,403.67902
9750,mixed/suburban,525.51697
9751,mixed/suburban,515.2237
9752,mixed/suburban-2,456.61685
9753,mixed/suburban-2,374.83426
9754,mixed/suburban-2,371.7547
9755,mixed/suburban-2,388.0971
9756,mixed/suburban-2,410.39334
9757,mixed/suburban,399.44846
9758,mixed/suburban,413.83038
9759,mixed/suburban,413.83395
9760,mixed/suburban,414.76492
9761,mixed/suburban-2,456.24844
9762,mixed/suburban-2,438.37445
9763,mixed/suburban-2,216.76581
9766,mixed/suburban-2,192.4323
9767,mixed/suburban-2,256.44385
9768,mixed/suburban-2,496.99982
9769,mixed/suburban-2,499.97934
9770,mixed/suburban-2,551.04376
9771,mixed/suburban-2,537.1837
9772,business,333.03485
9773,business-2,302.37653
9774,business-2,296.6473
9775,business,390.8254
9776,business,448.46527
9777,mixed/suburban,535.01715
9778,mixed/suburban,541.432
9779,mixed/suburban,344.77396
9781,mixed/suburban,289.7656
9782,mixed/suburban,324.0396
9783,mixed/suburban,348.62274
9784,business,753.82886
9785,mixed/suburban-2,504.43732
9786,mixed/suburban-2,443.88196
9787,mixed/suburban,318.01376
9788,mixed/suburban,368.1364
9789,mixed/suburban,504.00763
9790,mixed/suburban,488.3488
9791,mixed/suburban,307.65826
9794,mixed/suburban,194.49924
9795,mixed/suburban,377.26755
9796,mixed/suburban,294.08334
9797,mixed/suburban-2,202.41904
9798,mixed/suburban-2,233.54599
9799,mixed/suburban,277.75098
9820,mixed/suburban-2,201.79642
9842,mixed/suburban-2,239.11996
9843,mixed/suburban-2,236.44846
9844,mixed/suburban-2,245.87863
9845,mixed/suburban,310.67703
9846,mixed/suburban,365.97086
9847,mixed/suburban,397.12518
9848,mixed/suburban,436.70316
9849,mixed/suburban,486.58255
9850,mixed/suburban,545.3099
9851,mixed/suburban,547.3302
9852,mixed/suburban,448.38904
9853,mixed/suburban-2,388.0971
9854,mixed/suburban-2,388.0971
9855,mixed/suburban-2,387.99094
9856,mixed/suburban-2,385.4882
9857,mixed/suburban,410.1701
9858,mixed/suburban,413.83395
9859,mixed/suburban,413.83395
9860,mixed/suburban,413.83395
9861,mixed/suburban,413.83395
9862,mixed/suburban-2,327.75534
9864,mixed/suburban-2,188.62439
9865,mixed/suburban-2,199.98634
9866,mixed/suburban-2,212.44736
9867,mixed/suburban-2,232.90498
9868,mixed/suburban-2,317.33752
9869,mixed/suburban-2,488.78906
9870,mixed/suburban-2,491.0032
9871,mixed/suburban-2,422.39163
9872,business,242.0447
9873,business,256.85617
9874,business,279.54044
9875,business,431.05594
9876,business,557.8453
9877,mixed/suburban,951.0961
9878,mixed/suburban,867.95105
9879,mixed/suburban,506.8045
9880,mixed/suburban,290.90512
9881,mixed/suburban,241.87328
9882,mixed/suburban,286.51376
9883,mixed/suburban,277.23337
9884,business,1036.2312
9885,business,995.0445
9886,mixed/suburban-2,575.126
9887,mixed/suburban-2,663.1913
9888,mixed/suburban,506.10745
9889,mixed/suburban,454.34418
9890,mixed/suburban,449.26575
9891,mixed/suburban,327.63474
9893,mixed/suburban,188.93288
9896,mixed/suburban-2,201.1327
9897,mixed/suburban-2,201.74236
9898,mixed/suburban-2,201.74236
9919,mixed/suburban-2,233.83665
9920,mixed/suburban-2,331.5359
9921,mixed/suburban-2,235.20729
9924,mixed/suburban-2,288.1652
9925,mixed/suburban-2,292.06555
9942,mixed/suburban-2,197.18013
9943,mixed/suburban-2,222.2024
9944,mixed/suburban-2,273.39398
9945,mixed/suburban,373.3487
9946,mixed/suburban,414.86264
9947,mixed/suburban,438.1921
9948,mixed/suburban,506.6277
9949,mixed/suburban,547.39557
9950,mixed/suburban,547.4261
9951,mixed/suburban,547.4422
9952,mixed/suburban,456.93948
9953,mixed/suburban-2,388.0971
9954,mixed/suburban-2,388.09714
9955,mixed/suburban-2,388.09714
9956,mixed/suburban-2,355.67926
9957,mixed/suburban,343.51978
9958,mixed/suburban,359.19153
9959,mixed/suburban,403.3839
9960,mixed/suburban,413.75278
9961,mixed/suburban,413.83395
9962,mixed/suburban,397.06772
9963,mixed/suburban-2,224.0461
9964,mixed/suburban-2,207.6557
9965,mixed/suburban-2,208.02898
9966,mixed/suburban-2,215.93028
9967,mixed/suburban-2,231.3259
9968,mixed/suburban-2,274.8417
9969,mixed/suburban-2,404.1022
9970,mixed/suburban-2,432.81665
9971,business,254.76843
9972,business,214.3016
9973,business,215.35068
9974,mixed/suburban,236.5436
9975,business,367.9365
9976,mixed/suburban,979.16895
9977,mixed/suburban,1054.1025
9978,mixed/suburban,1036.4098
9979,mixed/suburban,612.27515
9980,mixed/suburban,446.96008
9981,mixed/suburban,337.47702
9982,mixed/suburban,309.49707
9983,mixed/suburban,308.1053
9984,business,742.4185
9985,mixed/suburban,887.13074
9986,mixed/suburban-2,780.5341
9987,mixed/suburban-2,744.2736
9988,mixed/suburban,237.92323
9989,mixed/suburban,369.88348
9990,mixed/suburban,387.83206
9991,mixed/suburban-2,289.03717
9992,mixed/suburban-2,237.48785
9996,mixed/suburban-2,224.86021
9997,mixed/suburban-2,248.42412
9998,mixed/suburban-2,244.03358
